legacy_timestamp	log_before	log_after	mer_before	mer_after
2025-11-19T08:20:06Z	<none>	<none>	0111_6920BC0B.MER	0111_6920BC0B.MER
2025-11-21T19:35:36Z	<none>	<none>	0111_69243390.MER	0111_69243390.MER
2025-12-26T18:03:42Z	<none>	<none>	0111_694ECB4E.MER	0111_69553AC5.MER
2025-12-26T18:11:48Z	<none>	<none>	0111_694ECB4E.MER	0111_69553AC5.MER
2025-12-31T15:10:13Z	<none>	<none>	0111_69553AC5.MER	0111_695C1184.MER
2025-12-31T15:25:09Z	<none>	<none>	0111_69553AC5.MER	0111_695C1184.MER
2026-01-26T04:06:53Z	<none>	<none>	0111_69820668.MER	0111_69820668.MER
2026-03-23T17:56:04Z	<none>	<none>	0111_69C18418.MER	0111_69C18418.MER
2026-05-04T07:10:08Z	<none>	<none>	0111_69F8432E.MER	<none>
