legacy_timestamp	log_before	log_after	mer_before	mer_after
2024-09-25T22:05:14Z	0100_66F47A44.BIN	0100_66F47A44.BIN	0100_66F47955.MER	0100_6701A77E.MER
2024-09-25T22:21:03Z	0100_66F47A44.BIN	0100_66F47A44.BIN	0100_66F47955.MER	0100_6701A77E.MER
2024-10-05T22:05:32Z	0100_6701A85D.BIN	0100_6701A85D.BIN	0100_670ED287.MER	0100_670ED287.MER
2024-10-15T21:24:46Z	0100_670ED2FF.BIN	0100_670ED2FF.BIN	0100_671BE9C6.MER	0100_671BE9C6.MER
2024-10-25T19:36:54Z	0100_671BEB11.BIN	0100_671BEB11.BIN	0100_671BE9C6.MER	0100_67290C11.MER
2024-11-04T18:33:14Z	0100_67290C5C.BIN	0100_67290C5C.BIN	0100_67290C11.MER	0100_67362C3C.MER
2024-11-04T18:53:11Z	0100_67290C5C.BIN	0100_67290C5C.BIN	0100_67290C11.MER	0100_67362C3C.MER
2024-11-04T19:18:27Z	0100_67290C5C.BIN	0100_67290C5C.BIN	0100_67290C11.MER	0100_67362C3C.MER
2024-11-24T16:35:55Z	0100_67434FB7.BIN	0100_67434FB7.BIN	0100_6750805E.MER	0100_6750805E.MER
2024-11-24T18:15:46Z	0100_67434FB7.BIN	0100_67434FB7.BIN	0100_6750805E.MER	0100_6750805E.MER
2024-12-04T17:03:45Z	0100_675081CE.BIN	0100_675081CE.BIN	0100_675DB0B5.MER	0100_675DB0B5.MER
2024-12-04T18:07:07Z	0100_675081CE.BIN	0100_675081CE.BIN	0100_675DB0B5.MER	0100_675DB0B5.MER
2024-12-14T16:34:39Z	0100_675DB22D.BIN	0100_675DB22D.BIN	0100_676AEDBD.MER	0100_676AEDBD.MER
2024-12-24T17:34:27Z	0100_676AEF1E.BIN	0100_676AEF1E.BIN	0100_67782833.MER	0100_67782833.MER
2025-01-13T19:09:09Z	0100_67856127.BIN	0100_67856127.BIN	0100_679299FB.MER	0100_679299FB.MER
2025-01-13T20:41:44Z	0100_67856127.BIN	0100_67856127.BIN	0100_679299FB.MER	0100_679299FB.MER
2025-02-02T20:15:40Z	0100_679FC7CE.BIN	0100_679FC7CE.BIN	0100_67ACFC76.MER	0100_67ACFC76.MER
2025-02-22T21:30:08Z	0100_67BA1E72.BIN	0100_67BA1E72.BIN	0100_67C7532F.MER	0100_67C7532F.MER
2025-03-04T20:18:33Z	0100_67C754A6.BIN	0100_67C754A6.BIN	0100_67D47EAC.MER	0100_67D47EAC.MER
2025-03-04T21:15:01Z	0100_67C754A6.BIN	0100_67C754A6.BIN	0100_67D47EAC.MER	0100_67D47EAC.MER
2025-03-14T21:10:22Z	0100_67D4800C.BIN	0100_67D4800C.BIN	0100_67E1B4A0.MER	0100_67E1B4A0.MER
2025-03-14T22:03:02Z	0100_67D4800C.BIN	0100_67D4800C.BIN	0100_67E1B4A0.MER	0100_67E1B4A0.MER
2025-03-24T20:46:46Z	0100_67E1B606.BIN	0100_67E1B606.BIN	0100_67E1B4A0.MER	0100_67EF04A2.MER
2025-04-03T22:56:34Z	0100_67EF0558.BIN	0100_67EF0558.BIN	0100_67FC2D74.MER	0100_67FC2D74.MER
2025-04-13T21:45:01Z	0100_67FC2EE8.BIN	0100_67FC2EE8.BIN	0100_68095FA9.MER	0100_68095FA9.MER
2025-05-13T22:02:05Z	0100_6823AE2D.BIN	0100_6823AE2D.BIN	0100_6830D2CE.MER	0100_6830D2CE.MER
2025-05-23T21:18:03Z	0100_6830D436.BIN	0100_6830D436.BIN	0100_683E0B17.MER	0100_683E0B17.MER
2025-05-23T22:18:58Z	0100_6830D436.BIN	0100_6830D436.BIN	0100_683E0B17.MER	0100_683E0B17.MER
2025-07-12T19:42:43Z	0100_6872AF2F.BIN	0100_6872AF2F.BIN	0100_687FDE3D.MER	0100_687FDE3D.MER
2025-08-11T17:04:11Z	0100_689A203B.BIN	0100_689A203B.BIN	0100_68A74F26.MER	0100_68A74F26.MER
2025-08-31T17:14:06Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T17:32:56Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T17:42:23Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T17:53:50Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T18:07:23Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T18:19:53Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-08-31T18:28:11Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-10T16:23:16Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-10T16:33:15Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-17T17:35:46Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-17T17:43:20Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-24T18:43:34Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-09-24T18:49:31Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-01T19:54:11Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-01T20:00:24Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-08T20:58:11Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-08T21:08:17Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-15T22:01:52Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-15T22:12:11Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-22T23:08:31Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-30T00:16:26Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-10-30T00:26:45Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-06T01:36:38Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-06T01:46:53Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-13T02:40:09Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-13T02:50:19Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-20T03:53:19Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-20T04:07:03Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-27T05:08:18Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-11-27T05:18:37Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-04T06:29:19Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-04T06:35:23Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-11T07:28:54Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-11T07:39:43Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-18T08:54:13Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-18T09:04:46Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2025-12-25T10:21:08Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-01T11:31:45Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-01T11:41:40Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-01T19:10:33Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-01T19:21:41Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T03:11:29Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T03:17:41Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T11:20:02Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T11:29:59Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T19:07:02Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-02T19:10:52Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T02:36:47Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T08:07:29Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T08:17:48Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T14:26:08Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T14:29:54Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T22:11:19Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T22:15:51Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-03T22:26:14Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T05:42:01Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T05:47:16Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T13:14:23Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T13:24:37Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T20:52:40Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-04T20:56:10Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-05T04:23:27Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-05T04:38:10Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-05T12:25:07Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-05T18:34:50Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
2026-01-05T18:50:31Z	0100_68A75083.BIN	<none>	0100_68B47F96.MER	<none>
