legacy_timestamp	log_before	log_after	mer_before	mer_after
2021-08-19T11:48:56Z	0045_611E4278.LOG	0045_611E4278.LOG	0045_6121F18E.MER	0045_6121F18E.MER
2021-09-26T22:57:53Z	0045_6150F937.LOG	0045_6150F937.LOG	0045_615475AA.MER	0045_615475AA.MER
2021-10-09T17:05:03Z	0045_6161C98F.LOG	0045_6161C98F.LOG	0045_6165754E.MER	0045_6165754E.MER
2021-10-21T14:11:10Z	0045_617170D3.LOG	0045_617170D3.LOG	0045_61753CCB.MER	0045_61753CCB.MER
2021-11-10T23:46:32Z	0045_618C5804.LOG	0045_618C5804.LOG	0045_618F7C0E.MER	0045_618F7C0E.MER
2021-11-13T08:57:06Z	0045_618F7C51.LOG	0045_618F7C51.LOG	0045_61984E4A.MER	0045_61984E4A.MER
2021-12-16T14:08:05Z	0045_61BB450E.LOG	0045_61BB450E.LOG	0045_61BE85A8.MER	0045_61BE85A8.MER
2022-02-12T23:28:35Z	0045_62083DDA.LOG	0045_62083DDA.LOG	0045_620D861C.MER	0045_620D861C.MER
2022-06-14T00:45:44Z	0045_62A7D323.LOG	0045_62A7D323.LOG	0045_62AAD314.MER	0045_62AAD314.MER
2022-06-22T13:26:57Z	0045_62B3171D.LOG	0045_62B3171D.LOG	0045_62BE3D68.MER	0045_62BE3D68.MER
2022-07-01T00:58:12Z	0045_62BE3E8C.LOG	0045_62BE3E8C.LOG	0045_62C33D66.MER	0045_62C33D66.MER
2022-10-19T16:06:37Z	0045_63501827.LOG	0045_63501827.LOG	0045_6354B52C.MER	0045_6354B52C.MER
2022-10-26T02:42:12Z	0045_63589C1F.LOG	0045_63589C1F.LOG	0045_635DB5AA.MER	0045_635DB5AA.MER
2022-11-25T03:54:31Z	0045_63803A91.LOG	0045_63803A91.LOG	0045_63833DBF.MER	0045_63833DBF.MER
2022-12-15T16:03:46Z	0045_639B4388.LOG	0045_639B4388.LOG	0045_639E46D8.MER	0045_639E46D8.MER
2022-12-29T16:45:36Z	0045_63ADBE36.LOG	0045_63ADBE36.LOG	0045_63B0D30C.MER	0045_63B0D30C.MER
2023-01-27T07:19:13Z	0045_63D3793C.LOG	0045_63D3793C.LOG	0045_63D6869B.MER	0045_63D6869B.MER
2023-03-03T03:04:21Z	0045_64015F00.LOG	0045_64015F00.LOG	0045_6406A6C4.MER	0045_6406A6C4.MER
2023-03-07T03:04:29Z	0045_6406A7EA.LOG	0045_6406A7EA.LOG	0045_6409CE6B.MER	0045_6409CE6B.MER
2023-03-14T11:45:25Z	0045_641055C9.LOG	0045_641055C9.LOG	0045_64136290.MER	0045_64136290.MER
2023-04-06T18:15:52Z	0045_642F09F2.LOG	0045_642F09F2.LOG	0045_64321ABE.MER	0045_64321ABE.MER
2023-04-15T23:24:07Z	0045_643B2E2B.LOG	0045_643B2E2B.LOG	0045_643E42D2.MER	0045_643E42D2.MER
2023-04-25T13:14:55Z	0045_6447D0D1.LOG	0045_6447D0D1.LOG	0045_644ADAC4.MER	0045_644ADAC4.MER
2023-05-16T20:07:18Z	0045_6463DBC2.LOG	0045_6463DBC2.LOG	0045_64673700.MER	0045_64673700.MER
2023-06-12T22:15:44Z	0045_64879767.LOG	0045_64879767.LOG	0045_648AA442.MER	0045_648AA442.MER
2023-06-15T05:56:08Z	0045_648AA578.LOG	0045_648AA578.LOG	0045_648DAA50.MER	0045_648DAA50.MER
2023-10-03T15:21:06Z	0045_651C2F2E.LOG	0045_651C2F2E.LOG	0045_65216B20.MER	0045_65216B20.MER
2023-12-08T08:54:04Z	0045_6572D76F.LOG	0045_6572D76F.LOG	0045_657842C4.MER	0045_657842C4.MER
2024-05-05T13:02:54Z	0045_663781D3.LOG	0045_663781D3.LOG	0045_6642A5C6.MER	0045_6642A5C6.MER
2024-06-16T20:09:14Z	0045_666F4404.LOG	0045_666F4404.LOG	0045_6674CBFA.MER	0045_6674CBFA.MER
2024-07-30T22:34:26Z	0045_66A968EC.LOG	0045_66A968EC.LOG	0045_66ACCFF2.MER	0045_66ACCFF2.MER
2024-12-13T18:18:43Z	0045_675C78A6.LOG	0045_675C78A6.LOG	0045_67612BB4.MER	0045_67612BB4.MER
2025-02-09T19:25:41Z	0045_679DCF08.LOG	<none>	0045_67A8FFB0.MER	<none>
2025-02-09T19:28:06Z	0045_679DCF08.LOG	<none>	0045_67A8FFB0.MER	<none>
