legacy_timestamp	log_before	log_after	mer_before	mer_after
2018-09-03T07:11:48Z	<none>	16_5B8E302C.LOG	<none>	16_5B919E49.MER
2019-08-20T21:35:03Z	16_5D5C5B71.LOG	16_5D5C5B71.LOG	16_5D61ACD6.MER	16_5D61ACD6.MER
2020-05-22T08:55:29Z	16_5EC7921E.LOG	16_5EC7921E.LOG	16_5ED2B561.MER	16_5ED2B561.MER
2021-08-11T20:18:26Z	16_61142F35.LOG	16_61142F35.LOG	16_6117CD66.MER	16_6117CD66.MER
2021-11-02T00:05:58Z	16_61807F7E.LOG	16_61807F7E.LOG	16_618C0482.MER	16_618C0482.MER
2021-11-14T14:56:24Z	16_61912061.LOG	16_61912061.LOG	16_619CA42D.MER	16_619CA42D.MER
2022-05-09T19:09:03Z	16_627964AC.LOG	16_627964AC.LOG	16_6284E486.MER	16_6284E486.MER
2022-05-22T09:26:58Z	16_628A0072.LOG	16_628A0072.LOG	16_628F8D3B.MER	16_628F8D3B.MER
2022-05-22T10:10:49Z	16_628A0072.LOG	16_628A0072.LOG	16_628F8D3B.MER	16_628F8D3B.MER
2022-08-21T21:12:06Z	16_63029A2C.LOG	16_63029A2C.LOG	16_63029A1E.MER	16_630E1B60.MER
2022-09-11T02:43:25Z	16_631D46A7.LOG	16_631D652F.LOG	16_631D635D.MER	16_631D635D.MER
2022-09-14T08:05:08Z	16_632182D1.LOG	16_632182D1.LOG	16_632D103E.MER	16_632D103E.MER
2022-09-23T02:48:50Z	16_632D104C.LOG	16_632D104C.LOG	16_63389E14.MER	16_63389E14.MER
2023-02-23T22:37:08Z	16_63F7E83B.LOG	16_63F7E83B.LOG	16_63FF0594.MER	16_63FF0594.MER
2023-03-04T09:21:28Z	16_640307E7.LOG	16_640307E7.LOG	16_6406F4F0.MER	16_6406F4F0.MER
2023-03-07T08:33:14Z	16_6406F533.LOG	16_6406F533.LOG	16_640FEA6E.MER	16_640FEA6E.MER
2023-03-18T19:41:32Z	16_641611A8.LOG	16_641611A8.LOG	16_641B4886.MER	16_641B4886.MER
2023-04-02T20:41:19Z	16_6429E448.LOG	16_6429E448.LOG	16_6434CFFC.MER	16_6434CFFC.MER
2023-05-19T05:27:10Z	16_646706E6.LOG	16_646706E6.LOG	16_646A5DC0.MER	16_646A5DC0.MER
2023-06-15T20:47:56Z	16_648B7724.LOG	16_648B7724.LOG	16_6496F806.MER	16_6496F806.MER
2023-07-02T13:23:33Z	16_64A17266.LOG	16_64A17266.LOG	16_64ABA2E6.MER	16_64ABA2E6.MER
2023-07-10T06:48:41Z	16_64ABA400.LOG	16_64ABA400.LOG	16_64B3B347.MER	16_64B3B347.MER
2023-07-10T07:05:40Z	16_64ABA400.LOG	16_64ABA400.LOG	16_64B3B347.MER	16_64B3B347.MER
2023-07-19T03:00:36Z	16_64B74F8B.LOG	16_64B74F8B.LOG	16_64C135AA.MER	16_64C135AA.MER
2023-12-07T15:25:43Z	16_6571E225.LOG	16_6571E225.LOG	16_6576CF78.MER	16_6576CF78.MER
2023-12-13T22:45:32Z	16_657A3288.LOG	16_657A3288.LOG	16_657D5EF1.MER	16_657D5EF1.MER
2024-04-29T22:44:09Z	16_66301FC4.LOG	16_66301FC4.LOG	16_663BA39A.MER	16_663BA39A.MER
2024-08-23T19:48:32Z	16_66C8E5C9.LOG	16_66C8E5C9.LOG	16_66C8E58B.MER	16_66D281AA.MER
2024-08-31T03:04:04Z	16_66D281E6.LOG	16_66D281E6.LOG	16_66D281AA.MER	16_66DCF6E0.MER
2024-11-20T00:28:02Z	16_673D282C.LOG	16_673D282C.LOG	16_673D2820.MER	16_67424A3A.MER
2025-06-06T20:07:39Z	16_6843482C.LOG	16_6843482C.LOG	16_684347EE.MER	16_684BE816.MER
2025-10-16T08:47:34Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-10-16T08:56:07Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-10-25T02:28:09Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-10-29T02:17:42Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-10-29T02:28:54Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-02T02:06:01Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-06T01:43:59Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-10T01:27:38Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-10T01:31:38Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-14T01:05:44Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-14T01:08:20Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-18T00:50:11Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-22T00:29:46Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-26T00:04:12Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-11-29T23:46:30Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-03T23:26:05Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-07T23:02:13Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-11T22:40:11Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-15T22:17:59Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
2025-12-19T21:53:02Z	16_68ED1650.LOG	<none>	16_68F0AFCA.MER	<none>
