legacy_timestamp	log_before	log_after	mer_before	mer_after
2019-09-24T13:04:32Z	0044_5D8A12DE.LOG	0044_5D8A12DE.LOG	0044_5D906342.MER	0044_5D906342.MER
2019-10-03T02:05:06Z	0044_5D9555E8.LOG	0044_5D9555E8.LOG	0044_5D9E917E.MER	0044_5D9E917E.MER
2020-01-30T16:00:08Z	0044_5E32FB94.LOG	0044_5E32FB94.LOG	0044_5E366B31.MER	0044_5E366B31.MER
2020-02-08T07:06:47Z	0044_5E3E5C6D.LOG	0044_5E3E5C6D.LOG	0044_5E457880.MER	0044_5E457880.MER
2020-02-13T17:00:50Z	0044_5E45797B.LOG	0044_5E45797B.LOG	0044_5E4E0400.MER	0044_5E4E0400.MER
2020-05-28T13:34:04Z	0044_5ECFB67A.LOG	0044_5ECFB67A.LOG	0044_5ED2BE64.MER	0044_5ED2BE64.MER
2020-11-15T16:02:40Z	0044_5FB14F98.LOG	0044_5FB14F98.LOG	0044_5FBC075F.MER	0044_5FBC075F.MER
2020-12-01T22:30:55Z	0044_5FC6C28D.LOG	0044_5FC6C28D.LOG	0044_5FCA57E0.MER	0044_5FCA57E0.MER
2021-04-10T06:53:29Z	0044_607148C4.LOG	0044_607148C4.LOG	0044_60751CE6.MER	0044_60751CE6.MER
2021-05-13T18:54:28Z	0044_609D72B1.LOG	0044_609D72B1.LOG	0044_60A0E8BE.MER	0044_60A0E8BE.MER
2021-05-18T16:54:01Z	0044_60A3E8EF.LOG	0044_60A3E8EF.LOG	0044_60A71CFC.MER	0044_60A71CFC.MER
2021-09-20T12:48:09Z	0044_61488114.LOG	0044_61488114.LOG	0044_615195D7.MER	0044_615195D7.MER
2021-10-21T14:00:12Z	0044_6171708A.LOG	0044_6171708A.LOG	0044_617C99A2.MER	0044_617C99A2.MER
2021-11-22T13:47:04Z	0044_619B9DC7.LOG	0044_619B9DC7.LOG	0044_61A0B17C.MER	0044_61A0B17C.MER
2021-12-15T13:22:07Z	0044_61B9E866.LOG	0044_61B9E866.LOG	0044_61BD3A7C.MER	0044_61BD3A7C.MER
2022-02-13T08:33:52Z	0044_6208BC7F.LOG	0044_6208BC7F.LOG	0044_620CF2F3.MER	0044_620CF2F3.MER
2023-02-22T16:50:40Z	0044_63F64531.LOG	0044_63F64531.LOG	0044_63F97146.MER	0044_63F97146.MER
2024-03-11T14:30:25Z	0044_65EF1277.LOG	0044_65EF1277.LOG	0044_65F459CE.MER	0044_65F459CE.MER
2024-08-18T20:25:35Z	0044_66C25739.LOG	0044_66C25739.LOG	0044_66CD7B08.MER	0044_66CD7B08.MER
2024-12-14T18:41:14Z	0044_675DCFC1.LOG	0044_675DCFC1.LOG	0044_6760DAF6.MER	0044_6760DAF6.MER
2025-01-28T13:03:13Z	0044_6798D31E.LOG	0044_6798D31E.LOG	0044_679C4118.MER	0044_679C4118.MER
2025-04-07T18:26:18Z	0044_67F41708.LOG	0044_67F41708.LOG	0044_67F72178.MER	0044_67F72178.MER
2025-04-17T00:45:28Z	0044_68004CDB.LOG	0044_68004CDB.LOG	0044_68038878.MER	0044_68038878.MER
2025-05-31T04:18:29Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T04:49:07Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T05:15:54Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T05:43:19Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T06:12:16Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T06:39:30Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T07:06:40Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T07:37:13Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T08:06:24Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T08:32:38Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T08:58:41Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T09:24:55Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T09:51:55Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T10:19:02Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T10:44:48Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T11:11:37Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T11:38:20Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T12:03:49Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T12:31:54Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T12:57:27Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T13:23:04Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
2025-05-31T13:50:58Z	0044_6830D6FD.LOG	<none>	0044_683A8196.MER	<none>
