legacy_timestamp	log_before	log_after	mer_before	mer_after
2021-11-06T20:38:42Z	0069_6186E605.BIN	0069_6186E605.BIN	0069_618A38C0.MER	0069_618A38C0.MER
2021-12-05T05:56:17Z	0069_61AC50A4.BIN	0069_61AC50A4.BIN	0069_61B1B698.MER	0069_61B1B698.MER
2022-05-12T13:39:27Z	0069_627D0AFF.BIN	0069_627D0AFF.BIN	0069_6282F0F0.MER	0069_6282F0F0.MER
2022-08-08T05:40:51Z	0069_62F0A08C.BIN	0069_62F0A08C.BIN	0069_62F79798.MER	0069_62F79798.MER
2023-04-24T07:05:56Z	0069_64462470.BIN	0069_64462470.BIN	0069_644B8E10.MER	0069_644B8E10.MER
2025-04-06T14:24:50Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F29159.MER	0069_67F29159.MER
2025-04-07T00:14:53Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:18:37Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:24:18Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:27:26Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:30:47Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:36:42Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-07T00:39:13Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F3284F.MER	0069_67F3284F.MER
2025-04-08T08:27:35Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_67F4E159.MER	0069_67F4E159.MER
2025-05-12T14:06:23Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68220629.MER	0069_68220629.MER
2025-05-12T14:46:42Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68221703.MER	0069_68221703.MER
2025-05-12T16:10:06Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68222739.MER	0069_68222739.MER
2025-05-12T16:14:48Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68222739.MER	0069_68222739.MER
2025-05-12T18:17:24Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682248B5.MER	0069_682248B5.MER
2025-05-12T18:23:23Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682248B5.MER	0069_682248B5.MER
2025-05-12T18:32:46Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682248B5.MER	0069_682248B5.MER
2025-05-12T19:24:03Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682258E9.MER	0069_682258E9.MER
2025-05-12T19:32:37Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682258E9.MER	0069_682258E9.MER
2025-05-12T19:41:56Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682258E9.MER	0069_682258E9.MER
2025-05-12T19:52:57Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_682258E9.MER	0069_682258E9.MER
2025-05-12T21:45:47Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68227C28.MER	0069_68227C28.MER
2025-05-12T22:23:21Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_68227C28.MER	0069_68227C28.MER
2025-05-13T01:52:40Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6822B286.MER	0069_6822B286.MER
2025-05-13T01:57:47Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6822B286.MER	0069_6822B286.MER
2025-05-13T02:02:35Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6822B286.MER	0069_6822B286.MER
2025-05-13T04:25:37Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6822D537.MER	0069_6822D537.MER
2025-05-13T07:53:52Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6823070A.MER	0069_6823070A.MER
2025-05-13T07:58:57Z	0069_67E692A8.BIN	0069_68238985.BIN	0069_6823070A.MER	0069_6823070A.MER
2025-05-17T19:02:42Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_68285B55.MER	0069_682A3862.MER
2025-05-17T19:11:20Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_68285B55.MER	0069_682A3862.MER
2025-05-17T19:32:21Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_68285B55.MER	0069_682A3862.MER
2025-05-17T19:40:40Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_68285B55.MER	0069_682A3862.MER
2025-05-18T11:21:39Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_682A3862.MER	0069_682A3862.MER
2025-05-18T11:26:42Z	0069_68285B63.BIN	0069_682A3870.BIN	0069_682A3862.MER	0069_682A3862.MER
2025-05-19T05:33:05Z	0069_682A3870.BIN	0069_682B79A0.BIN	0069_682B7992.MER	0069_682B7992.MER
2025-05-20T11:15:49Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682B7992.MER	0069_682DF085.MER
2025-05-20T11:23:24Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682B7992.MER	0069_682DF085.MER
2025-05-20T11:35:15Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682B7992.MER	0069_682DF085.MER
2025-05-20T11:50:58Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682B7992.MER	0069_682DF085.MER
2025-05-20T11:53:32Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682B7992.MER	0069_682DF085.MER
2025-05-20T20:48:15Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682DF085.MER	0069_682DF085.MER
2025-05-20T21:01:50Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682DF085.MER	0069_682DF085.MER
2025-05-20T21:06:25Z	0069_682B79A0.BIN	0069_682DF093.BIN	0069_682DF085.MER	0069_682DF085.MER
2025-05-22T03:02:05Z	0069_682E7D57.BIN	0069_682E7D57.BIN	0069_682F132D.MER	0069_682F132D.MER
2025-05-24T05:03:16Z	0069_683143EE.BIN	0069_683143EE.BIN	0069_6832AFFC.MER	0069_6832AFFC.MER
2025-05-25T10:57:56Z	0069_6832B00A.BIN	0069_6832B00A.BIN	0069_6836B0C1.MER	0069_6836B0C1.MER
2025-05-28T08:36:33Z	0069_6836B0CF.BIN	0069_6836B0CF.BIN	0069_683AAFF0.MER	0069_683AAFF0.MER
2025-05-28T10:36:20Z	0069_6836B0CF.BIN	0069_6836B0CF.BIN	0069_683AAFF0.MER	0069_683AAFF0.MER
2025-05-31T12:36:08Z	0069_683AAFFE.BIN	0069_683AAFFE.BIN	0069_683EB068.MER	0069_683EB068.MER
2025-06-06T11:46:48Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T12:20:11Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T12:56:07Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T13:32:43Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T14:11:35Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T14:57:50Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-06T15:36:12Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_6846D23E.MER	0069_6846D23E.MER
2025-06-09T13:17:01Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_684AAD92.MER	0069_684AAD92.MER
2025-06-09T14:02:30Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_684AAD92.MER	0069_684AAD92.MER
2025-06-09T15:30:52Z	0069_683EB076.BIN	0069_684AADA0.BIN	0069_684AAD92.MER	0069_684AAD92.MER
2025-06-12T11:53:17Z	0069_684AADA0.BIN	0069_684AADA0.BIN	0069_684EA69E.MER	0069_684EA69E.MER
2025-06-12T12:41:54Z	0069_684AADA0.BIN	0069_684AADA0.BIN	0069_684EA69E.MER	0069_684EA69E.MER
2025-06-12T15:46:55Z	0069_684AADA0.BIN	0069_684AADA0.BIN	0069_684EA69E.MER	0069_684EA69E.MER
2025-06-15T14:40:23Z	0069_684EA6AC.BIN	0069_684EA6AC.BIN	0069_6852A0BE.MER	0069_6852A0BE.MER
2025-06-15T15:21:12Z	0069_684EA6AC.BIN	0069_684EA6AC.BIN	0069_6852A0BE.MER	0069_6852A0BE.MER
2025-06-18T12:10:38Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	0069_685697D2.MER
2025-06-18T13:17:35Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	0069_685697D2.MER
2025-06-18T13:56:46Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	0069_685697D2.MER
2025-06-18T15:11:29Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	0069_685697D2.MER
2025-06-18T15:49:04Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	0069_685697D2.MER
2025-06-21T12:08:13Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	<none>
2025-06-21T12:48:23Z	0069_684EA6AC.BIN	<none>	0069_685697D2.MER	<none>
