legacy_timestamp	log_before	log_after	mer_before	mer_after
2025-03-12T14:15:30Z	<none>	<none>	0116_67D806EE.MER	0116_67D806EE.MER
2025-03-12T14:27:30Z	<none>	<none>	0116_67D806EE.MER	0116_67D806EE.MER
2025-03-12T14:35:05Z	<none>	<none>	0116_67D806EE.MER	0116_67D806EE.MER
2025-03-17T11:40:57Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T11:49:28Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:07:49Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:18:55Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:29:45Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:35:17Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:40:20Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:49:44Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T12:57:07Z	<none>	<none>	0116_67D82238.MER	0116_67D82238.MER
2025-03-17T13:36:14Z	<none>	<none>	0116_67FFCD90.MER	0116_67FFCD90.MER
2025-03-17T13:46:55Z	<none>	<none>	0116_67FFCD90.MER	0116_67FFCD90.MER
2025-04-16T15:43:41Z	<none>	<none>	0116_682D9877.MER	0116_682D9877.MER
2025-04-16T15:58:35Z	<none>	<none>	0116_682D9877.MER	0116_682D9877.MER
2025-04-16T16:11:18Z	<none>	<none>	0116_682D9877.MER	0116_682D9877.MER
2025-05-21T09:23:29Z	<none>	<none>	0116_686500A1.MER	0116_686500A1.MER
2025-09-17T05:37:44Z	<none>	<none>	0116_68CA45F1.MER	<none>
2025-09-17T05:48:38Z	<none>	<none>	0116_68CA45F1.MER	<none>
2025-09-17T06:02:47Z	<none>	<none>	0116_68CA45F1.MER	<none>
2025-09-17T06:12:09Z	<none>	<none>	0116_68CA45F1.MER	<none>
