legacy_timestamp	log_before	log_after	mer_before	mer_after
2025-03-07T08:02:30Z	<none>	<none>	0121_67CAA2A5.MER	0121_67CAAFC5.MER
2025-03-25T13:01:19Z	<none>	<none>	0121_680788AF.MER	0121_680788AF.MER
2025-03-25T13:05:54Z	<none>	<none>	0121_680788AF.MER	0121_680788AF.MER
2025-03-25T13:08:34Z	<none>	<none>	0121_680788AF.MER	0121_680788AF.MER
2025-03-25T13:18:21Z	<none>	<none>	0121_680788AF.MER	0121_680788AF.MER
2025-03-25T13:27:00Z	<none>	<none>	0121_680788AF.MER	0121_680788AF.MER
2025-04-23T21:29:30Z	<none>	<none>	0121_682F1059.MER	0121_682F1059.MER
2025-04-23T21:47:51Z	<none>	<none>	0121_682F1059.MER	0121_682F1059.MER
2025-05-22T12:01:53Z	<none>	<none>	0121_6863CC93.MER	0121_6863CC93.MER
