legacy_timestamp	log_before	log_after	mer_before	mer_after
2019-12-08T04:22:26Z	0040_5DEC78DA.LOG	0040_5DEC78DA.LOG	0040_5DF79DE2.MER	0040_5DF79DE2.MER
2020-06-12T02:24:38Z	0040_5EE2E19D.LOG	0040_5EE2E19D.LOG	0040_5EEBB682.MER	0040_5EEBB682.MER
2020-07-24T18:40:09Z	0040_5F1B29A1.LOG	0040_5F1B29A1.LOG	0040_5F2406DC.MER	0040_5F2406DC.MER
2021-04-07T16:16:30Z	0040_606DD1DF.LOG	0040_606DD1DF.LOG	0040_6071B14C.MER	0040_6071B14C.MER
2021-04-07T16:29:08Z	0040_606DD1DF.LOG	0040_606DD1DF.LOG	0040_6071B14C.MER	0040_6071B14C.MER
2021-04-10T15:16:46Z	0040_6071B268.LOG	0040_6071B268.LOG	0040_607669FC.MER	0040_607669FC.MER
2021-04-14T04:37:28Z	0040_60766B15.LOG	0040_60766B15.LOG	0040_607CB5B3.MER	0040_607CB5B3.MER
2021-05-05T02:04:37Z	0040_6091F572.LOG	0040_6091F572.LOG	0040_60998FDC.MER	0040_60998FDC.MER
2021-05-05T02:36:02Z	0040_6091F572.LOG	0040_6091F572.LOG	0040_60998FDC.MER	0040_60998FDC.MER
2021-05-14T15:27:01Z	0040_609E8ECD.LOG	0040_609E8ECD.LOG	0040_60A1AD9E.MER	0040_60A1AD9E.MER
2021-05-17T00:10:13Z	0040_60A1ADDB.LOG	0040_60A1ADDB.LOG	0040_60A653A8.MER	0040_60A653A8.MER
2021-12-30T00:30:39Z	0040_61CCFC17.LOG	0040_61CCFC17.LOG	0040_61D50432.MER	0040_61D50432.MER
2022-01-10T06:45:42Z	0040_61DBD47B.LOG	0040_61DBD47B.LOG	0040_61DF8CA7.MER	0040_61DF8CA7.MER
2022-03-20T03:45:21Z	0040_62369C9E.LOG	0040_62369C9E.LOG	0040_623BD7BA.MER	0040_623BD7BA.MER
2022-05-11T05:01:13Z	0040_627B41BA.LOG	0040_627B41BA.LOG	0040_6280A62E.MER	0040_6280A62E.MER
2023-02-27T21:44:10Z	0040_63FD22A3.LOG	0040_63FD22A3.LOG	0040_64003794.MER	0040_64003794.MER
2023-10-24T16:01:06Z	0040_6537E2F2.LOG	0040_6537E2F2.LOG	0040_653B173C.MER	0040_653B173C.MER
2023-12-04T13:48:05Z	0040_656DD70E.LOG	0040_656DD70E.LOG	0040_6578FD28.MER	0040_6578FD28.MER
2025-06-22T12:07:32Z	0040_6857F0AB.LOG	0040_6857F0AB.LOG	0040_686316C4.MER	0040_686316C4.MER
2025-07-09T09:38:03Z	0040_686E36B7.LOG	0040_686E36B7.LOG	0040_68795880.MER	0040_68795880.MER
2025-08-12T04:29:32Z	0040_688F9AC1.LOG	<none>	0040_689AC04E.MER	<none>
