legacy_timestamp	log_before	log_after	mer_before	mer_after
2020-01-20T12:52:53Z	0035_5E25A06F.LOG	0035_5E25A06F.LOG	0035_5E298685.MER	0035_5E298685.MER
2020-01-27T11:24:43Z	0035_5E2EBD0A.LOG	0035_5E2EBD0A.LOG	0035_5E31DD52.MER	0035_5E31DD52.MER
2020-05-26T00:55:10Z	0035_5ECC631C.LOG	0035_5ECC631C.LOG	0035_5ECF45E2.MER	0035_5ECF45E2.MER
2021-02-23T12:58:04Z	0035_6034F737.LOG	0035_6034F737.LOG	0035_60383965.MER	0035_60383965.MER
2021-03-22T04:10:55Z	0035_60581724.LOG	0035_60581724.LOG	0035_605F55E6.MER	0035_605F55E6.MER
2021-04-06T05:30:55Z	0035_606BF045.LOG	0035_606BF045.LOG	0035_606F0A38.MER	0035_606F0A38.MER
2021-04-06T06:02:24Z	0035_606BF045.LOG	0035_606BF045.LOG	0035_606F0A38.MER	0035_606F0A38.MER
2021-05-27T17:35:18Z	0035_60AFD624.LOG	0035_60AFD624.LOG	0035_60B2F8A4.MER	0035_60B2F8A4.MER
2021-07-23T23:12:15Z	0035_60FB4B3A.LOG	0035_60FB4B3A.LOG	0035_60FE8CF8.MER	0035_60FE8CF8.MER
2021-12-01T14:16:24Z	0035_61A781F5.LOG	0035_61A781F5.LOG	0035_61B2A8DA.MER	0035_61B2A8DA.MER
2021-12-20T15:34:40Z	0035_61C0A0F5.LOG	0035_61C0A0F5.LOG	0035_61C75F20.MER	0035_61C75F20.MER
2022-04-01T07:10:33Z	0035_624697EA.LOG	0035_624697EA.LOG	0035_62499EB8.MER	0035_62499EB8.MER
2022-06-14T14:21:06Z	0035_62A897F9.LOG	0035_62A897F9.LOG	0035_62AC9B38.MER	0035_62AC9B38.MER
2025-08-18T18:34:49Z	0035_68984E15.LOG	<none>	0035_68A36ECC.MER	<none>
