legacy_timestamp	log_before	log_after	mer_before	mer_after
2019-10-23T08:53:45Z	20_5DB0110C.LOG	20_5DB0110C.LOG	20_5DBB3686.MER	20_5DBB3686.MER
2021-12-07T06:31:45Z	20_61AEF8B4.LOG	20_61AEF8B4.LOG	20_61BA82D0.MER	20_61BA82D0.MER
2024-03-31T22:16:53Z	20_6609DC88.LOG	20_6609DC88.LOG	20_6615638E.MER	20_6615638E.MER
2024-03-31T22:35:09Z	20_6609DC88.LOG	20_6609DC88.LOG	20_6615638E.MER	20_6615638E.MER
2025-07-07T00:01:22Z	20_686B0C5D.LOG	20_686B0C5D.LOG	20_68768B20.MER	20_68768B20.MER
2026-03-12T09:51:54Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-12T10:01:13Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-16T02:54:23Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-19T19:48:44Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-23T19:30:57Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-27T19:07:08Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-03-31T18:45:03Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-04T18:22:06Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-08T17:57:57Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-12T17:35:41Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-16T17:09:36Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-20T16:43:40Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-24T16:19:02Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-04-28T15:53:15Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-02T15:27:46Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-06T15:02:14Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-10T14:38:57Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-14T14:18:43Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-22T14:35:16Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-22T14:39:52Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-26T14:33:06Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-05-30T14:32:14Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-03T14:46:10Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-07T14:23:47Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-11T14:01:41Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-15T14:21:43Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-19T14:02:00Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-23T13:41:13Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
2026-06-27T13:22:35Z	20_69ADA859.LOG	<none>	20_69B28A98.MER	<none>
