legacy_timestamp	log_before	log_after	mer_before	mer_after
2020-04-04T15:37:04Z	0043_5E83DC1E.LOG	0043_5E88A572.LOG	0043_5E93D3A0.MER	0043_5E93D3A0.MER
2020-04-04T15:40:33Z	0043_5E83DC1E.LOG	0043_5E88A572.LOG	0043_5E93D3A0.MER	0043_5E93D3A0.MER
2020-04-04T15:43:57Z	0043_5E83DC1E.LOG	0043_5E88A572.LOG	0043_5E93D3A0.MER	0043_5E93D3A0.MER
2020-05-02T01:27:34Z	0043_5EA9FD43.LOG	0043_5EACC6EC.LOG	0043_5EAF9175.MER	0043_5EAF9175.MER
2020-05-04T04:21:27Z	0043_5EACC6EC.LOG	0043_5EAF9182.LOG	0043_5EAF9175.MER	0043_5EB25D60.MER
2020-05-04T04:32:10Z	0043_5EACC6EC.LOG	0043_5EAF9182.LOG	0043_5EAF9175.MER	0043_5EB25D60.MER
2020-05-13T07:47:59Z	0043_5EB25D6C.LOG	0043_5EBBA1DE.LOG	0043_5EC29271.MER	0043_5EC29271.MER
2020-05-18T14:10:49Z	0043_5EBBA1DE.LOG	0043_5EC29300.LOG	0043_5ECA84A8.MER	0043_5ECA84A8.MER
2020-05-18T14:14:01Z	0043_5EBBA1DE.LOG	0043_5EC29300.LOG	0043_5ECA84A8.MER	0043_5ECA84A8.MER
2021-03-31T12:46:58Z	0043_60646C2B.LOG	0043_60646C2B.LOG	0043_60646B04.MER	0043_6067846E.MER
2021-04-26T00:33:18Z	0043_608604B8.LOG	0043_608604B8.LOG	0043_6089042C.MER	0043_6089042C.MER
2021-07-15T14:11:32Z	0043_60F03BBF.LOG	0043_60F03BBF.LOG	0043_60F3CBEA.MER	0043_60F3CBEA.MER
2022-05-12T15:19:58Z	0043_627D1EB2.LOG	0043_627D1EB2.LOG	0043_62803430.MER	0043_62803430.MER
2022-06-14T23:29:05Z	0043_62A91816.LOG	0043_62A91816.LOG	0043_62AC210E.MER	0043_62AC210E.MER
2022-07-06T11:51:21Z	0043_62C256E3.LOG	<none>	0043_62C57592.MER	<none>
2022-07-06T12:19:34Z	0043_62C256E3.LOG	<none>	0043_62C57592.MER	<none>
