legacy_timestamp	log_before	log_after	mer_before	mer_after
2019-12-04T14:58:40Z	0032_5DE7C7F3.LOG	0032_5DE7C7F3.LOG	0032_5DEFA8D0.MER	0032_5DEFA8D0.MER
2020-01-27T11:25:34Z	0032_5E2EBD29.LOG	0032_5E2EBD29.LOG	0032_5E31DC9E.MER	0032_5E31DC9E.MER
2020-05-14T12:15:03Z	0032_5EBD34CB.LOG	0032_5EBD34CB.LOG	0032_5EC1A65A.MER	0032_5EC1A65A.MER
2020-05-23T04:29:24Z	0032_5EC8A46F.LOG	0032_5EC8A46F.LOG	0032_5ECE4F0E.MER	0032_5ECE4F0E.MER
2020-12-20T15:06:14Z	0032_5FDF6679.LOG	0032_5FDF6679.LOG	0032_5FEA85FB.MER	0032_5FEA85FB.MER
2024-09-14T21:45:19Z	0032_66E60269.LOG	0032_66E60269.LOG	0032_66F12246.MER	0032_66F12246.MER
2025-07-12T15:45:59Z	0032_68727F06.LOG	0032_68727F06.LOG	0032_687DA0B8.MER	0032_687DA0B8.MER
2025-07-21T02:20:10Z	0032_687DA1F5.LOG	0032_687DA1F5.LOG	0032_6888C427.MER	0032_6888C427.MER
2025-07-29T13:45:12Z	0032_6888C565.LOG	0032_6888C565.LOG	0032_6893F051.MER	0032_6893F051.MER
2025-08-15T11:03:04Z	0032_6893F190.LOG	<none>	0032_689F1252.MER	<none>
2025-08-15T11:18:26Z	0032_6893F190.LOG	<none>	0032_689F1252.MER	<none>
