legacy_timestamp	log_before	log_after	mer_before	mer_after
2023-11-08T20:54:12Z	0101_654BEE01.BIN	0101_654BEE01.BIN	0101_65591CB0.MER	0101_65591CB0.MER
2023-11-08T22:04:30Z	0101_654BEE01.BIN	0101_654BEE01.BIN	0101_65591CB0.MER	0101_65591CB0.MER
2023-11-18T21:06:56Z	0101_65591CFD.BIN	0101_65591CFD.BIN	0101_6566309E.MER	0101_6566309E.MER
2023-11-28T20:06:45Z	0101_656630EA.BIN	0101_656630EA.BIN	0101_657348F7.MER	0101_657348F7.MER
2024-04-09T10:48:15Z	0101_66151846.BIN	0101_66151846.BIN	0101_66224A36.MER	0101_66224A36.MER
2024-05-09T10:51:25Z	0101_663CA85F.BIN	0101_663CA85F.BIN	0101_6649D9B8.MER	0101_6649D9B8.MER
2024-06-22T09:50:17Z	0101_66769C03.BIN	0101_66769C03.BIN	0101_6683C374.MER	0101_6683C374.MER
2024-07-12T09:30:07Z	0101_6690F63C.BIN	0101_6690F63C.BIN	0101_669E171D.MER	0101_669E171D.MER
2024-07-12T09:53:24Z	0101_6690F63C.BIN	0101_6690F63C.BIN	0101_669E171D.MER	0101_669E171D.MER
2024-07-22T08:38:07Z	0101_669E176A.BIN	0101_669E176A.BIN	0101_66AB336C.MER	0101_66AB336C.MER
2024-10-10T02:40:12Z	0101_67073CEB.BIN	0101_67073CEB.BIN	0101_67147973.MER	0101_67147973.MER
2024-10-30T04:45:00Z	0101_6721B465.BIN	0101_6721B465.BIN	0101_672EF456.MER	0101_672EF456.MER
2024-11-29T07:44:01Z	0101_67496BBF.BIN	0101_67496BBF.BIN	0101_6756A7F8.MER	0101_6756A7F8.MER
2025-01-28T16:11:09Z	0101_6798FF86.BIN	0101_6798FF86.BIN	0101_67A6435C.MER	0101_67A6435C.MER
2025-07-08T08:36:47Z	0101_686CD3E9.BIN	0101_686CD3E9.BIN	0101_687A12AE.MER	0101_687A12AE.MER
2025-07-28T11:56:37Z	0101_688762EF.BIN	0101_688762EF.BIN	0101_68949D6D.MER	0101_68949D6D.MER
2025-08-07T12:58:59Z	0101_68949DB9.BIN	0101_68949DB9.BIN	0101_68A1DBC5.MER	0101_68A1DBC5.MER
2025-10-16T21:54:43Z	0101_68F1674F.BIN	0101_68F1674F.BIN	0101_68FEAB98.MER	0101_68FEAB98.MER
2025-11-26T02:21:33Z	0101_692662B2.BIN	0101_692662B2.BIN	0101_69339F39.MER	0101_69339F39.MER
2026-01-15T08:58:28Z	0101_6968AABB.BIN	0101_6968AABB.BIN	0101_6975E439.MER	0101_6975E439.MER
2026-03-06T15:08:40Z	0101_69AAE6D5.BIN	0101_69AAE6D5.BIN	0101_69B8451A.MER	0101_69B8451A.MER
2026-03-16T18:07:35Z	0101_69B84567.BIN	0101_69B84567.BIN	0101_69C58431.MER	0101_69C58431.MER
2026-04-26T02:53:35Z	0101_69ED7A84.BIN	0101_69ED7A84.BIN	0101_69FAB3B7.MER	0101_69FAB3B7.MER
2026-05-16T04:22:49Z	0101_6A07EED6.BIN	0101_6A07EED6.BIN	0101_6A153526.MER	0101_6A153526.MER
2026-05-16T04:50:15Z	0101_6A07EED6.BIN	0101_6A07EED6.BIN	0101_6A153526.MER	0101_6A153526.MER
2026-05-16T05:10:41Z	0101_6A07EED6.BIN	0101_6A07EED6.BIN	0101_6A153526.MER	0101_6A153526.MER
2026-06-05T06:54:57Z	0101_6A226FFD.BIN	0101_6A226FFD.BIN	0101_6A2FD6DE.MER	0101_6A2FD6DE.MER
2026-06-15T10:54:30Z	0101_6A226FFD.BIN	<none>	0101_6A2FD6DE.MER	<none>
2026-06-25T14:04:45Z	0101_6A226FFD.BIN	<none>	0101_6A2FD6DE.MER	<none>
2026-06-25T14:21:24Z	0101_6A226FFD.BIN	<none>	0101_6A2FD6DE.MER	<none>
