legacy_timestamp	log_before	log_after	mer_before	mer_after
2018-09-24T07:38:09Z	25_5BA88B2A.LOG	25_5BA88B2A.LOG	25_5BA9064A.MER	25_5BA9064A.MER
2018-10-25T07:30:28Z	25_5BD16F46.LOG	25_5BD16F46.LOG	25_5BD1E740.MER	25_5BD1E740.MER
2018-10-25T08:06:00Z	25_5BD16F46.LOG	25_5BD16F46.LOG	25_5BD1E740.MER	25_5BD1E740.MER
2018-11-03T03:07:10Z	25_5BDD0B50.LOG	25_5BDD0B50.LOG	25_5BDD0B44.MER	25_5BDD8AA8.MER
2018-11-30T23:25:04Z	25_5C01C529.LOG	25_5C01C529.LOG	25_5C0CE806.MER	25_5C0CE806.MER
2018-12-17T20:34:01Z	25_5C18069A.LOG	25_5C18069A.LOG	25_5C1C1899.MER	25_5C1C1899.MER
2019-01-10T02:51:29Z	25_5C36A8B1.LOG	25_5C36A8B1.LOG	25_5C36A8A4.MER	25_5C41DF3E.MER
2019-01-10T03:21:56Z	25_5C36A8B1.LOG	25_5C36A8B1.LOG	25_5C36A8A4.MER	25_5C41DF3E.MER
2019-03-18T13:28:51Z	25_5C8F9558.LOG	25_5C8F9558.LOG	25_5C96D514.MER	25_5C96D514.MER
2019-05-26T14:03:17Z	25_5CEA962B.LOG	25_5CEA962B.LOG	25_5CEA95E0.MER	25_5CF5C6C4.MER
2019-05-26T14:41:12Z	25_5CEA962B.LOG	25_5CEA962B.LOG	25_5CEA95E0.MER	25_5CF5C6C4.MER
2019-06-04T01:27:46Z	25_5CF5C6D0.LOG	25_5CF5C6D0.LOG	25_5D00EA69.MER	25_5D00EA69.MER
2019-08-02T04:34:17Z	25_5D43B8FD.LOG	25_5D43B8FD.LOG	25_5D4BC4F8.MER	25_5D4BC4F8.MER
2019-08-16T17:28:46Z	25_5D56E60B.LOG	25_5D56E60B.LOG	25_5D61AC08.MER	25_5D61AC08.MER
2019-09-10T09:09:12Z	25_5D77668F.LOG	25_5D77668F.LOG	25_5D829021.MER	25_5D829021.MER
2019-09-27T08:18:47Z	25_5D8DC051.LOG	25_5D8DC051.LOG	25_5D8DC043.MER	25_5D98F464.MER
2019-09-27T09:13:27Z	25_5D8DC051.LOG	25_5D8DC051.LOG	25_5D98F464.MER	25_5D98F464.MER
2019-10-14T07:44:44Z	25_5DA420F0.LOG	25_5DA420F0.LOG	25_5DA420E2.MER	25_5DAF4E56.MER
2019-10-14T08:11:39Z	25_5DA420F0.LOG	25_5DA420F0.LOG	25_5DA420E2.MER	25_5DAF4E56.MER
2019-11-08T16:49:10Z	25_5DC5960D.LOG	25_5DC5960D.LOG	25_5DD0BF5A.MER	25_5DD0BF5A.MER
2019-11-25T15:47:33Z	25_5DDBEF50.LOG	25_5DDBEF50.LOG	25_5DDCD104.MER	25_5DDCD104.MER
2019-12-13T04:59:21Z	25_5DF31339.LOG	25_5DF31339.LOG	25_5DF3132C.MER	25_5DF3F9F4.MER
2019-12-22T07:56:05Z	25_5DFF1BFC.LOG	25_5DFF1BFC.LOG	25_5DFF1BEF.MER	25_5E0A4F44.MER
2019-12-22T08:27:00Z	25_5DFF1BFC.LOG	25_5DFF1BFC.LOG	25_5DFF1BEF.MER	25_5E0A4F44.MER
2019-12-22T08:52:34Z	25_5DFF1BFC.LOG	25_5DFF1BFC.LOG	25_5DFF1BEF.MER	25_5E0A4F44.MER
2020-01-16T17:13:30Z	25_5E209203.LOG	25_5E209203.LOG	25_5E2091F6.MER	25_5E2BBF74.MER
2020-02-02T15:19:07Z	25_5E36E1B3.LOG	25_5E36E1B3.LOG	25_5E36E1A6.MER	25_5E420C09.MER
2020-02-13T16:46:08Z	25_5E4578E9.LOG	25_5E4578E9.LOG	25_5E509CA8.MER	25_5E509CA8.MER
2020-03-01T14:41:58Z	25_5E5BC21C.LOG	25_5E5BC21C.LOG	25_5E5BC20F.MER	25_5E7218C0.MER
2020-03-10T02:09:15Z	25_5E66F228.LOG	25_5E66F228.LOG	25_5E7218C0.MER	25_5E7218C0.MER
2020-04-27T01:34:39Z	25_5EA62FC8.LOG	25_5EA62FC8.LOG	25_5EA62FBB.MER	25_5EA71AE0.MER
2020-04-27T02:03:12Z	25_5EA62FC8.LOG	25_5EA62FC8.LOG	25_5EA62FBB.MER	25_5EA71AE0.MER
2020-05-13T04:26:35Z	25_5EBB751E.LOG	25_5EBB751E.LOG	25_5EC6993A.MER	25_5EC6993A.MER
2020-07-02T21:39:59Z	25_5EFE4CF8.LOG	25_5EFE4CF8.LOG	25_5EFE4CEB.MER	25_5EFF43E0.MER
2020-07-02T22:07:18Z	25_5EFE4CF8.LOG	25_5EFE4CF8.LOG	25_5EFE4CEB.MER	25_5EFF43E0.MER
2020-07-02T22:39:25Z	25_5EFE4CF8.LOG	25_5EFE4CF8.LOG	25_5EFE4CEB.MER	25_5EFF43E0.MER
2020-07-12T01:49:03Z	25_5F0A658B.LOG	25_5F0A658B.LOG	25_5F0A657E.MER	25_5F159884.MER
2020-07-12T02:32:10Z	25_5F0A658B.LOG	25_5F0A658B.LOG	25_5F0A657E.MER	25_5F159884.MER
2020-08-23T06:58:31Z	25_5F4211CC.LOG	25_5F4211CC.LOG	25_5F4D369F.MER	25_5F4D369F.MER
2020-10-12T22:26:12Z	25_5F84D626.LOG	25_5F84D626.LOG	25_5F8E4CCE.MER	25_5F8E4CCE.MER
2020-11-06T00:37:17Z	25_5FA4925F.LOG	25_5FA4925F.LOG	25_5FA49252.MER	25_5FAFB8A6.MER
2020-12-18T02:25:05Z	25_5FDC0D71.LOG	25_5FDC0D71.LOG	25_5FDC0D64.MER	25_5FE73804.MER
2021-01-19T08:46:02Z	25_600698A7.LOG	25_600698A7.LOG	25_6011B9C2.MER	25_6011B9C2.MER
2021-02-05T06:15:49Z	25_601CDBDC.LOG	25_601CDBDC.LOG	25_601CDBCF.MER	25_60242AE4.MER
2021-04-07T13:46:26Z	25_606DB635.LOG	25_606DB635.LOG	25_6078D314.MER	25_6078D314.MER
2021-05-19T19:34:24Z	25_60A564F4.LOG	25_60A564F4.LOG	25_60B0854F.MER	25_60B0854F.MER
2021-06-14T03:06:33Z	25_60C6C0E2.LOG	25_60C6C0E2.LOG	25_60C7A0A5.MER	25_60C7A0A5.MER
2021-07-18T13:18:04Z	25_60F420E4.LOG	25_60F420E4.LOG	25_60F420D7.MER	25_60F50E0F.MER
2021-07-18T13:44:41Z	25_60F420E4.LOG	25_60F420E4.LOG	25_60F420D7.MER	25_60F50E0F.MER
2021-09-24T19:45:38Z	25_614E24A2.LOG	25_614E24A2.LOG	25_614E2495.MER	25_61584E12.MER
2021-09-24T20:12:20Z	25_614E24A2.LOG	25_614E24A2.LOG	25_614E2495.MER	25_61584E12.MER
2021-09-24T20:37:38Z	25_614E24A2.LOG	25_614E24A2.LOG	25_614E2495.MER	25_61584E12.MER
2021-10-02T13:28:14Z	25_61584E50.LOG	25_61584E50.LOG	25_6161C3F6.MER	25_6161C3F6.MER
2021-10-09T16:57:58Z	25_6161C436.LOG	25_6161C436.LOG	25_616CEFBF.MER	25_616CEFBF.MER
