legacy_timestamp	log_before	log_after	mer_before	mer_after
2022-12-30T18:20:52Z	0002_63AF29E0.BIN	0002_63AF29E0.BIN	0002_63B97D86.MER	0002_63B97D86.MER
2023-01-23T06:43:22Z	0002_63CE2A57.BIN	0002_63CE2A57.BIN	0002_63D87FD6.MER	0002_63D87FD6.MER
2023-09-08T08:49:16Z	0002_64FADEA9.BIN	0002_64FADEA9.BIN	0002_650534A0.MER	0002_650534A0.MER
2024-08-18T07:02:42Z	0002_66C19A7F.BIN	0002_66C19A7F.BIN	0002_66CBEEDC.MER	0002_66CBEEDC.MER
2024-12-21T16:55:21Z	0002_6766F0DD.BIN	0002_6766F0DD.BIN	0002_6771445E.MER	0002_6771445E.MER
2025-04-02T13:51:21Z	0002_67ED3E63.BIN	0002_67ED3E63.BIN	0002_67F79567.MER	0002_67F79567.MER
2025-05-27T10:55:57Z	0002_6835981B.BIN	0002_6835981B.BIN	0002_683FED7C.MER	0002_683FED7C.MER
2026-06-07T16:22:59Z	0002_6A259954.BIN	0002_6A259954.BIN	0002_6A2FF97E.MER	0002_6A2FF97E.MER
2026-06-07T16:46:32Z	0002_6A259954.BIN	0002_6A259954.BIN	0002_6A2FF97E.MER	0002_6A2FF97E.MER
2026-06-07T17:02:00Z	0002_6A259954.BIN	0002_6A259954.BIN	0002_6A2FF97E.MER	0002_6A2FF97E.MER
2026-06-15T13:26:14Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-15T13:34:09Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-15T13:51:12Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-15T13:58:14Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-15T14:16:23Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-23T10:17:02Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-23T10:20:22Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-23T10:23:56Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-23T10:27:54Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
2026-06-23T10:37:25Z	0002_6A259954.BIN	<none>	0002_6A2FF97E.MER	<none>
