legacy_timestamp	log_before	log_after	mer_before	mer_after
2025-11-19T05:45:24Z	<none>	<none>	0109_6928798C.MER	0109_6928798C.MER
2025-12-08T20:09:08Z	<none>	<none>	0109_693BD0E3.MER	0109_693BD0E3.MER
2026-04-19T01:43:48Z	<none>	<none>	0109_69EF5268.MER	0109_69EF5268.MER
2026-04-27T12:21:44Z	<none>	<none>	0109_69FA78E7.MER	0109_69FA78E7.MER
2026-04-27T12:30:58Z	<none>	<none>	0109_69FA78E7.MER	0109_69FA78E7.MER
2026-04-27T12:37:03Z	<none>	<none>	0109_69FA78E7.MER	0109_69FA78E7.MER
2026-06-15T15:21:38Z	<none>	<none>	0109_6A301547.MER	<none>
2026-06-24T01:41:41Z	<none>	<none>	0109_6A301547.MER	<none>
2026-06-24T01:48:30Z	<none>	<none>	0109_6A301547.MER	<none>
