legacy_timestamp	log_before	log_after	mer_before	mer_after
2022-03-24T22:08:47Z	22_623CE517.LOG	22_623CE517.LOG	22_62486C30.MER	22_62486C30.MER
2022-12-09T20:08:43Z	22_63939451.LOG	22_63939451.LOG	22_639AED08.MER	22_639AED08.MER
2023-02-02T07:12:06Z	22_63DB5C6D.LOG	22_63DB5C6D.LOG	22_63DE6FC3.MER	22_63DE6FC3.MER
2023-02-11T21:34:00Z	22_63E80440.LOG	22_63E80440.LOG	22_63EAF9B4.MER	22_63EAF9B4.MER
2023-06-22T17:45:52Z	22_6494874B.LOG	22_6494874B.LOG	22_64992954.MER	22_64992954.MER
2023-07-21T15:25:39Z	22_64BA9A10.LOG	22_64BA9A10.LOG	22_64BE69C4.MER	22_64BE69C4.MER
2023-07-31T19:16:28Z	22_64C80040.LOG	22_64C80040.LOG	22_64CBDDB2.MER	22_64CBDDB2.MER
2023-09-17T18:36:09Z	22_65074598.LOG	22_65074598.LOG	22_650B7A90.MER	22_650B7A90.MER
2023-09-26T11:24:15Z	22_6512BDDC.LOG	22_6512BDDC.LOG	22_65160863.MER	22_65160863.MER
2024-08-10T23:23:48Z	22_66B7F4BF.LOG	22_66B7F4BF.LOG	22_66C37D40.MER	22_66C37D40.MER
2024-10-09T19:35:19Z	22_6706D980.LOG	22_6706D980.LOG	22_67126092.MER	22_67126092.MER
2025-01-09T10:57:03Z	22_677A6E0E.LOG	<none>	22_677FA864.MER	<none>
