legacy_timestamp	log_before	log_after	mer_before	mer_after
2020-05-27T00:59:01Z	0053_5ECDB843.LOG	0053_5ECDB843.LOG	0053_5ED48A91.MER	0053_5ED48A91.MER
2020-07-07T10:28:55Z	0053_5F0449FB.LOG	0053_5F0449FB.LOG	0053_5F0F7240.MER	0053_5F0F7240.MER
2021-02-10T19:11:48Z	0053_60242E84.LOG	0053_60242E84.LOG	0053_60282E18.MER	0053_60282E18.MER
2021-10-09T16:52:35Z	0053_6161C6A0.LOG	0053_6161C6A0.LOG	0053_616CE746.MER	0053_616CE746.MER
2022-05-25T21:50:12Z	0053_628EA253.LOG	0053_628EA253.LOG	0053_6299C694.MER	0053_6299C694.MER
2023-10-01T06:25:55Z	0053_65190D58.LOG	0053_65190D58.LOG	0053_65243598.MER	0053_65243598.MER
2024-03-08T06:42:59Z	0053_65EAADFF.LOG	0053_65EAADFF.LOG	0053_65F01CB6.MER	0053_65F01CB6.MER
2024-11-14T18:12:50Z	0053_67363C45.LOG	0053_67363C45.LOG	0053_67415E40.MER	0053_67415E40.MER
2025-11-13T12:25:07Z	0053_6915C9D4.LOG	0053_6915C9D4.LOG	0053_691968AE.MER	0053_691968AE.MER
2026-06-17T11:05:59Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-20T12:30:36Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-20T12:47:39Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-20T12:54:49Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T09:26:45Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T09:38:35Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T09:42:40Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T09:46:03Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T09:56:10Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-23T10:02:50Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-28T05:42:34Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
2026-06-28T05:52:56Z	0053_6A275950.LOG	<none>	0053_6A327CC3.MER	<none>
