legacy_timestamp	log_before	log_after	mer_before	mer_after
2019-11-29T00:18:19Z	0048_5DE05E48.LOG	0048_5DE05E48.LOG	0048_5DE36A7C.MER	0048_5DE36A7C.MER
2020-01-14T18:28:59Z	0048_5E1E0593.LOG	0048_5E1E0593.LOG	0048_5E222C74.MER	0048_5E222C74.MER
2020-02-01T07:51:20Z	0048_5E352C61.LOG	0048_5E352C61.LOG	0048_5E396F38.MER	0048_5E396F38.MER
2020-05-24T23:58:14Z	0048_5ECB0788.LOG	0048_5ECB0788.LOG	0048_5ED0E14C.MER	0048_5ED0E14C.MER
2020-07-11T16:01:38Z	0048_5F09E089.LOG	0048_5F09E089.LOG	0048_5F0EB44A.MER	0048_5F0EB44A.MER
2020-10-31T14:15:34Z	0048_5F9D6F53.LOG	0048_5F9D6F53.LOG	0048_5FA14AA8.MER	0048_5FA14AA8.MER
2021-04-28T19:29:23Z	0048_6089B5F4.LOG	0048_6089B5F4.LOG	0048_608CE74C.MER	0048_608CE74C.MER
2021-06-13T01:30:43Z	0048_60C55795.LOG	0048_60C55795.LOG	0048_60C98D96.MER	0048_60C98D96.MER
2021-10-06T18:19:42Z	0048_615DE4F4.LOG	0048_615DE4F4.LOG	0048_61619DDE.MER	0048_61619DDE.MER
2022-01-15T12:49:40Z	0048_61E2BBFD.LOG	0048_61E2BBFD.LOG	0048_61E7E2D6.MER	0048_61E7E2D6.MER
2023-04-19T02:19:51Z	0048_6437E7BA.LOG	<none>	0048_643F493F.MER	<none>
2023-04-19T02:53:19Z	0048_6437E7BA.LOG	<none>	0048_643F493F.MER	<none>
